Sample	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
NS.1223.004.NEBNext_dual_i7_C8---NEBNext_dual_i5_C8.06_38_ACC_R2	6825.0	6957.0	6440.0	6655.0	6564.0	6492.0	6481.0	6338.0	6596.0	6598.0	6563.0	6836.0	6888.0	6872.0	7251.0	7744.0	7729.0	8054.0	8433.0	8690.0	9779.0	10617.0	11502.0	12515.0	14196.0	16006.0	18872.0	22474.0	25918.0	29995.0	35387.0	42655.0	51582.0	61704.0	74129.0	89744.0	108874.0	143954.0	385815.0	939130.0	27470999.0
NS.1223.004.NEBNext_dual_i7_C9---NEBNext_dual_i5_C9.01_09_vHIP_R1	5500.0	6153.0	6909.0	6495.0	6059.0	5883.0	5664.0	5370.0	5310.0	5468.0	5425.0	5270.0	5714.0	5820.0	6024.0	6325.0	6702.0	6920.0	7522.0	8257.0	8930.0	10365.0	11688.0	13352.0	15188.0	17563.0	20809.0	24534.0	28579.0	33218.0	39950.0	48359.0	58363.0	69264.0	83000.0	99633.0	120286.0	153911.0	361302.0	786131.0	27121468.0
NS.1223.004.NEBNext_dual_i7_C9---NEBNext_dual_i5_C9.01_09_vHIP_R2	6807.0	6734.0	6370.0	6499.0	6640.0	6443.0	6449.0	6332.0	6414.0	6589.0	6749.0	6678.0	7064.0	6920.0	7411.0	7795.0	8188.0	8268.0	8669.0	9412.0	10029.0	11323.0	12538.0	13945.0	15726.0	17913.0	21232.0	24956.0	28859.0	33263.0	39759.0	47992.0	57792.0	68662.0	82452.0	98978.0	118917.0	156031.0	395639.0	928480.0	26921766.0
NS.1223.004.NEBNext_dual_i7_D1---NEBNext_dual_i5_D1.16_38_vHIP_R1	6124.0	7007.0	7858.0	7696.0	7065.0	7014.0	6694.0	6513.0	6412.0	6506.0	6544.0	6585.0	6704.0	7255.0	7339.0	7749.0	8238.0	8442.0	9123.0	10189.0	11128.0	12746.0	14280.0	15942.0	18123.0	21263.0	24573.0	29077.0	33477.0	38901.0	46158.0	55935.0	65631.0	79209.0	93159.0	111909.0	134018.0	173690.0	415238.0	928134.0	31964147.0
NS.1223.004.NEBNext_dual_i7_D1---NEBNext_dual_i5_D1.16_38_vHIP_R2	7952.0	8055.0	7708.0	8011.0	7697.0	7683.0	7757.0	7880.0	7826.0	7752.0	8190.0	8371.0	8540.0	8533.0	8846.0	9611.0	9876.0	10317.0	10719.0	11352.0	12576.0	13875.0	14934.0	16382.0	18808.0	21600.0	24800.0	29397.0	33643.0	39227.0	46158.0	55557.0	65586.0	78468.0	92670.0	111268.0	132738.0	176218.0	458009.0	1094583.0	31724622.0
NS.1223.004.NEBNext_dual_i7_D2---NEBNext_dual_i5_D2.03_13_dHIP_R1	10260.0	11407.0	12747.0	12337.0	11559.0	11098.0	10997.0	10560.0	10390.0	10462.0	10454.0	10743.0	10996.0	11378.0	11520.0	12321.0	13018.0	13533.0	15175.0	16048.0	17907.0	20251.0	22942.0	26109.0	29445.0	34769.0	41099.0	48780.0	56519.0	66235.0	78435.0	95038.0	114993.0	137332.0	161215.0	195049.0	233626.0	297994.0	681014.0	1470265.0	49948924.0
NS.1223.004.NEBNext_dual_i7_D2---NEBNext_dual_i5_D2.03_13_dHIP_R2	11833.0	11928.0	11635.0	11793.0	11531.0	11546.0	11764.0	11665.0	11649.0	11837.0	12299.0	12477.0	12852.0	13053.0	13401.0	14313.0	15005.0	15708.0	16571.0	17821.0	19257.0	21622.0	23558.0	26471.0	30249.0	34834.0	41044.0	49076.0	56379.0	65737.0	77562.0	93194.0	112935.0	134248.0	158692.0	191220.0	226671.0	294255.0	726207.0	1699147.0	49671905.0
NS.1223.004.NEBNext_dual_i7_D3---NEBNext_dual_i5_D3.14_35_ACC_R1	6224.0	7144.0	7807.0	7397.0	6892.0	6669.0	6563.0	6230.0	6297.0	6475.0	6643.0	6717.0	6961.0	7042.0	7260.0	7401.0	7596.0	7915.0	8504.0	9420.0	10597.0	12361.0	14828.0	17542.0	19699.0	22368.0	25157.0	27711.0	31266.0	35454.0	41097.0	49290.0	58968.0	70860.0	84139.0	101695.0	122166.0	158021.0	386126.0	872509.0	29613121.0
NS.1223.004.NEBNext_dual_i7_D3---NEBNext_dual_i5_D3.14_35_ACC_R2	7298.0	7568.0	7235.0	7415.0	7094.0	7151.0	7043.0	6966.0	6980.0	7239.0	7287.0	7471.0	7687.0	7534.0	8156.0	8570.0	8830.0	8863.0	9456.0	10046.0	11039.0	11945.0	12994.0	14561.0	16026.0	18402.0	21577.0	25457.0	29634.0	34188.0	40777.0	48689.0	58305.0	69916.0	84427.0	101688.0	122461.0	159214.0	423246.0	1011098.0	29446599.0
NS.1223.004.NEBNext_dual_i7_D4---NEBNext_dual_i5_D4.23_38_vHIP_R1	4852.0	5585.0	5988.0	6069.0	5547.0	5372.0	5049.0	4900.0	4846.0	4947.0	4913.0	5087.0	5047.0	5284.0	5344.0	5637.0	5842.0	6061.0	6786.0	7017.0	7722.0	8788.0	10029.0	11177.0	12708.0	14539.0	17009.0	19988.0	23114.0	26594.0	31298.0	37580.0	45420.0	54476.0	64470.0	78537.0	95528.0	124529.0	312888.0	717673.0	25090660.0
NS.1223.004.NEBNext_dual_i7_D4---NEBNext_dual_i5_D4.23_38_vHIP_R2	5695.0	5779.0	5572.0	5725.0	5579.0	5549.0	5607.0	5492.0	5624.0	5683.0	5877.0	5834.0	6148.0	6142.0	6303.0	6695.0	6864.0	7382.0	7557.0	7837.0	8557.0	9502.0	10307.0	11203.0	12799.0	14415.0	16804.0	19924.0	23058.0	26358.0	31052.0	36872.0	44867.0	53186.0	63708.0	77541.0	93028.0	124834.0	344320.0	843839.0	24925782.0
NS.1223.004.NEBNext_dual_i7_D5---NEBNext_dual_i5_D5.19_26_dHIP_R1	4803.0	5628.0	6261.0	6058.0	5724.0	5251.0	5207.0	5014.0	4972.0	5057.0	5077.0	5183.0	5335.0	5495.0	5798.0	6039.0	6585.0	6951.0	7418.0	8162.0	9138.0	10199.0	11773.0	13117.0	14995.0	17470.0	20095.0	24039.0	27989.0	32051.0	38149.0	45921.0	54886.0	64737.0	76391.0	92042.0	108777.0	139192.0	321745.0	697327.0	23965670.0
NS.1223.004.NEBNext_dual_i7_D5---NEBNext_dual_i5_D5.19_26_dHIP_R2	6504.0	6503.0	6273.0	6244.0	6187.0	6090.0	6187.0	5902.0	6018.0	6212.0	6330.0	6648.0	6808.0	6655.0	7231.0	7701.0	7901.0	8233.0	8514.0	9279.0	10285.0	11297.0	12536.0	13829.0	15517.0	17904.0	20747.0	24682.0	28614.0	32744.0	38801.0	46367.0	55117.0	65170.0	77363.0	93482.0	110308.0	146867.0	368908.0	854523.0	23719240.0
NS.1223.004.NEBNext_dual_i7_D6---NEBNext_dual_i5_D6.21_38_ACC_R1	8058.0	9373.0	10360.0	9948.0	9264.0	8901.0	8477.0	8177.0	8101.0	8201.0	8358.0	8554.0	8637.0	8738.0	8761.0	9265.0	9525.0	9972.0	10708.0	11680.0	12824.0	14446.0	17220.0	19605.0	22158.0	24865.0	27735.0	31832.0	36040.0	41193.0	47083.0	56993.0	68848.0	81545.0	97907.0	118748.0	145563.0	190155.0	493348.0	1156820.0	40448935.0
NS.1223.004.NEBNext_dual_i7_D6---NEBNext_dual_i5_D6.21_38_ACC_R2	10744.0	10548.0	10068.0	10265.0	10079.0	10043.0	9850.0	9770.0	10035.0	10055.0	10593.0	10531.0	10540.0	10617.0	10937.0	11729.0	11919.0	12011.0	12623.0	12985.0	14424.0	15343.0	16504.0	18167.0	20301.0	22686.0	26161.0	31258.0	35817.0	40782.0	47351.0	57124.0	68718.0	81070.0	99247.0	120085.0	144273.0	194375.0	555259.0	1377741.0	40134293.0
NS.1223.004.NEBNext_dual_i7_D7---NEBNext_dual_i5_D7.07_09_vHIP_R1	5515.0	6302.0	6892.0	6436.0	6184.0	5878.0	5742.0	5560.0	5466.0	5555.0	5535.0	5680.0	5642.0	5909.0	6107.0	6506.0	6828.0	7281.0	7971.0	8607.0	9519.0	10794.0	12353.0	13592.0	15644.0	18054.0	20937.0	24952.0	28706.0	33574.0	39374.0	47305.0	57569.0	67849.0	80876.0	96848.0	116847.0	150241.0	353067.0	777187.0	26753542.0
NS.1223.004.NEBNext_dual_i7_D7---NEBNext_dual_i5_D7.07_09_vHIP_R2	6439.0	6651.0	6401.0	6473.0	6261.0	6248.0	6289.0	6274.0	6335.0	6447.0	6638.0	6777.0	7042.0	6975.0	7188.0	7921.0	8025.0	8476.0	8986.0	9420.0	10327.0	11568.0	12575.0	13684.0	15986.0	18240.0	20767.0	25027.0	28747.0	33457.0	38946.0	46652.0	56569.0	66624.0	79566.0	94944.0	112905.0	148098.0	381422.0	901575.0	26595481.0
NS.1223.004.NEBNext_dual_i7_D8---NEBNext_dual_i5_D8.06_38_dHIP_R1	6815.0	7773.0	8763.0	8405.0	7733.0	7615.0	7077.0	7007.0	6897.0	7022.0	7020.0	7043.0	7213.0	7416.0	7714.0	8187.0	8453.0	8683.0	9419.0	10299.0	11485.0	12961.0	14648.0	16330.0	18568.0	21665.0	25189.0	30043.0	34785.0	40548.0	48254.0	57872.0	70232.0	83507.0	98593.0	120254.0	145740.0	187171.0	454541.0	1019480.0	35533347.0
NS.1223.004.NEBNext_dual_i7_D8---NEBNext_dual_i5_D8.06_38_dHIP_R2	8318.0	8358.0	8009.0	8169.0	8111.0	8038.0	7808.0	8061.0	7890.0	8141.0	8407.0	8556.0	8812.0	8398.0	9130.0	9512.0	9662.0	10064.0	10823.0	11407.0	12571.0	13663.0	14976.0	16524.0	18871.0	21697.0	25227.0	30046.0	34860.0	40161.0	47740.0	57129.0	68814.0	82125.0	97536.0	118665.0	142064.0	187878.0	499448.0	1203900.0	35292198.0
NS.1223.004.NEBNext_dual_i7_D9---NEBNext_dual_i5_D9.03_15_ACC_R1	4763.0	5381.0	6040.0	5886.0	5416.0	5271.0	4989.0	4881.0	4667.0	4913.0	4803.0	4876.0	4900.0	5051.0	5222.0	5679.0	5738.0	5941.0	6506.0	7041.0	7886.0	9028.0	10348.0	11841.0	13435.0	15495.0	18364.0	21164.0	24389.0	27782.0	33501.0	39905.0	48836.0	58119.0	69072.0	83958.0	101479.0	130237.0	310111.0	690048.0	23856440.0
NS.1223.004.NEBNext_dual_i7_D9---NEBNext_dual_i5_D9.03_15_ACC_R2	6037.0	5928.0	5882.0	5912.0	5809.0	5711.0	5711.0	5675.0	5881.0	5910.0	5849.0	5865.0	6160.0	6080.0	6290.0	6817.0	7023.0	7049.0	7462.0	7813.0	8655.0	9549.0	10345.0	11554.0	12964.0	14864.0	17874.0	20905.0	24241.0	27726.0	33407.0	39636.0	48320.0	57799.0	69086.0	83591.0	100391.0	131538.0	340345.0	810866.0	23690882.0
NS.1223.004.NEBNext_dual_i7_E1---NEBNext_dual_i5_E1.27_32_ACC_R1	5211.0	6068.0	6673.0	6533.0	6053.0	5858.0	5713.0	5524.0	5389.0	5572.0	5403.0	5570.0	5651.0	5871.0	5926.0	6410.0	6759.0	6906.0	7580.0	8183.0	9104.0	10170.0	11874.0	13390.0	15526.0	17827.0	20947.0	24213.0	27978.0	32572.0	38788.0	46473.0	55465.0	66341.0	79728.0	96007.0	115702.0	149294.0	355825.0	789487.0	27142477.0
NS.1223.004.NEBNext_dual_i7_E1---NEBNext_dual_i5_E1.27_32_ACC_R2	6858.0	6893.0	6547.0	6775.0	6591.0	6546.0	6404.0	6416.0	6571.0	6650.0	6853.0	6920.0	6974.0	6857.0	7256.0	7776.0	8253.0	8220.0	8645.0	9100.0	10195.0	10875.0	12044.0	13364.0	15137.0	17218.0	20105.0	24114.0	27739.0	32364.0	38476.0	45853.0	55466.0	65446.0	79288.0	95087.0	113615.0	148224.0	382850.0	912728.0	26978748.0
NS.1223.004.NEBNext_dual_i7_E2---NEBNext_dual_i5_E2.03_13_vHIP_R1	6923.0	7950.0	8790.0	8560.0	7769.0	7713.0	7285.0	7046.0	6919.0	7005.0	7070.0	6888.0	7013.0	7442.0	7610.0	8100.0	8301.0	8662.0	9419.0	10381.0	11231.0	12897.0	14603.0	16714.0	18740.0	21845.0	25297.0	30312.0	34931.0	41204.0	48129.0	58291.0	70672.0	84771.0	100373.0	121230.0	146802.0	187884.0	448550.0	997772.0	34383332.0
NS.1223.004.NEBNext_dual_i7_E2---NEBNext_dual_i5_E2.03_13_vHIP_R2	8929.0	8851.0	8687.0	8713.0	8483.0	8540.0	8357.0	8445.0	8453.0	8333.0	8668.0	8909.0	8975.0	9066.0	9454.0	10106.0	10172.0	10578.0	11109.0	11964.0	12852.0	14192.0	15580.0	17225.0	19362.0	21970.0	25765.0	30838.0	35591.0	41477.0	48803.0	58318.0	70916.0	84842.0	100778.0	121963.0	146335.0	193667.0	500076.0	1190309.0	34096775.0
NS.1223.004.NEBNext_dual_i7_E3---NEBNext_dual_i5_E3.14_35_dHIP_R1	10979.0	12437.0	13840.0	13421.0	12440.0	11878.0	11432.0	10883.0	10999.0	11180.0	10958.0	10724.0	11139.0	11235.0	11460.0	12063.0	12436.0	12976.0	13764.0	15037.0	16369.0	18674.0	21294.0	23777.0	27037.0	31324.0	36329.0	42208.0	49397.0	57042.0	68238.0	82846.0	99687.0	119334.0	142291.0	173697.0	210113.0	272787.0	682872.0	1547666.0	53502502.0
NS.1223.004.NEBNext_dual_i7_E3---NEBNext_dual_i5_E3.14_35_dHIP_R2	13354.0	13265.0	13065.0	13258.0	12736.0	12443.0	12800.0	12614.0	12672.0	13039.0	13297.0	13021.0	13756.0	13395.0	13928.0	15100.0	15306.0	15276.0	16181.0	16972.0	18304.0	20025.0	22124.0	24026.0	27144.0	31013.0	35942.0	42488.0	49456.0	56550.0	67820.0	81788.0	98656.0	117300.0	140802.0	171289.0	205842.0	272450.0	738237.0	1803934.0	53166097.0
NS.1223.004.NEBNext_dual_i7_E4---NEBNext_dual_i5_E4.04_09_ACC_R1	6529.0	7327.0	8168.0	8135.0	7318.0	7023.0	6971.0	6500.0	6487.0	6410.0	6638.0	6705.0	6771.0	7010.0	7147.0	7359.0	7763.0	8131.0	8673.0	9270.0	10599.0	12031.0	14344.0	16482.0	18658.0	21289.0	24459.0	28339.0	32569.0	37603.0	44506.0	53523.0	64921.0	77187.0	93105.0	112464.0	135179.0	174591.0	417997.0	933551.0	32689482.0
NS.1223.004.NEBNext_dual_i7_E4---NEBNext_dual_i5_E4.04_09_ACC_R2	7983.0	7911.0	7823.0	7812.0	7494.0	7594.0	7461.0	7443.0	7565.0	7395.0	7703.0	7858.0	8035.0	7874.0	8220.0	8908.0	9070.0	9100.0	9734.0	10174.0	11295.0	12428.0	13747.0	15125.0	17201.0	19525.0	22773.0	27499.0	32013.0	36978.0	44325.0	52858.0	64379.0	76339.0	93119.0	112197.0	133867.0	176801.0	460490.0	1105481.0	32467617.0
NS.1223.004.NEBNext_dual_i7_E5---NEBNext_dual_i5_E5.19_26_vHIP_R1	6570.0	7445.0	8284.0	8104.0	7526.0	7147.0	7058.0	6649.0	6653.0	6721.0	6679.0	6601.0	6837.0	6964.0	7424.0	7973.0	8057.0	8575.0	9089.0	10222.0	11090.0	12446.0	14225.0	15932.0	18090.0	21379.0	24829.0	29107.0	34242.0	39430.0	46482.0	56018.0	67495.0	80203.0	94976.0	114853.0	137538.0	177316.0	425703.0	938218.0	32461257.0
NS.1223.004.NEBNext_dual_i7_E5---NEBNext_dual_i5_E5.19_26_vHIP_R2	8238.0	8168.0	7840.0	7913.0	7867.0	7918.0	7834.0	7857.0	7673.0	7995.0	8193.0	8299.0	8493.0	8522.0	8944.0	9418.0	9648.0	10150.0	10752.0	11479.0	12458.0	13685.0	14851.0	16326.0	18710.0	21492.0	25092.0	29425.0	34429.0	39516.0	46354.0	55890.0	67333.0	79888.0	95366.0	114809.0	137376.0	181330.0	470829.0	1112928.0	32210119.0
NS.1223.004.NEBNext_dual_i7_E6---NEBNext_dual_i5_E6.21_38_dHIP_R1	5423.0	6063.0	6667.0	6511.0	6254.0	5878.0	5643.0	5427.0	5415.0	5395.0	5356.0	5331.0	5509.0	5640.0	5772.0	6061.0	6425.0	6774.0	7141.0	7808.0	8361.0	9496.0	10654.0	12008.0	13667.0	15728.0	18355.0	21650.0	25185.0	29369.0	34451.0	41114.0	50312.0	60148.0	71104.0	86299.0	104917.0	135818.0	341659.0	775629.0	27196001.0
NS.1223.004.NEBNext_dual_i7_E6---NEBNext_dual_i5_E6.21_38_dHIP_R2	7407.0	7607.0	7268.0	7348.0	7103.0	7206.0	7057.0	6900.0	6877.0	6865.0	7192.0	7226.0	7508.0	7403.0	7622.0	8090.0	8338.0	8330.0	8940.0	9155.0	9940.0	11087.0	11911.0	12803.0	14504.0	16413.0	19246.0	22771.0	26206.0	30149.0	35537.0	41706.0	50947.0	61080.0	72647.0	88644.0	107164.0	145098.0	393352.0	953180.0	26906591.0
NS.1223.004.NEBNext_dual_i7_E7---NEBNext_dual_i5_E7.25_31_ACC_R1	4252.0	4949.0	5560.0	5520.0	5068.0	5012.0	4763.0	4566.0	4500.0	4839.0	4810.0	5051.0	5036.0	5307.0	5157.0	5318.0	5654.0	5806.0	6219.0	6915.0	7514.0	8403.0	10160.0	11471.0	12861.0	14582.0	16502.0	18721.0	20918.0	24250.0	28326.0	33465.0	40234.0	48570.0	57337.0	69809.0	85034.0	110160.0	288965.0	680316.0	23917852.0
NS.1223.004.NEBNext_dual_i7_E7---NEBNext_dual_i5_E7.25_31_ACC_R2	5417.0	5500.0	5458.0	5462.0	5324.0	5326.0	5315.0	5442.0	5487.0	5462.0	5492.0	5783.0	5746.0	5931.0	6119.0	6421.0	6460.0	6851.0	6958.0	7441.0	8053.0	8658.0	9498.0	10403.0	11663.0	13209.0	15305.0	17976.0	20510.0	23803.0	28111.0	33206.0	39548.0	47896.0	57036.0	68911.0	83578.0	109854.0	315374.0	789242.0	23780523.0
NS.1223.004.NEBNext_dual_i7_E8---NEBNext_dual_i5_E8.06_38_vHIP_R1	7862.0	8715.0	9657.0	9377.0	8664.0	8333.0	7856.0	7583.0	7528.0	7653.0	7346.0	7711.0	7593.0	7707.0	8022.0	8322.0	8704.0	9097.0	9694.0	10589.0	11731.0	13317.0	15100.0	16773.0	19126.0	22079.0	25927.0	30456.0	35433.0	40944.0	48759.0	58704.0	71315.0	85170.0	101911.0	123142.0	148644.0	194446.0	482005.0	1087812.0	37991762.0
NS.1223.004.NEBNext_dual_i7_E8---NEBNext_dual_i5_E8.06_38_vHIP_R2	9545.0	9385.0	9417.0	9328.0	9124.0	9034.0	8845.0	8989.0	9198.0	8886.0	9348.0	9575.0	9611.0	9497.0	9830.0	10551.0	10663.0	10968.0	11597.0	12225.0	13291.0	14491.0	15729.0	17356.0	19624.0	22094.0	26069.0	30984.0	35505.0	41070.0	48785.0	58304.0	70630.0	84416.0	101669.0	122119.0	146283.0	196688.0	530495.0	1287918.0	37713433.0
NS.1223.004.NEBNext_dual_i7_E9---NEBNext_dual_i5_E9.03_15_dHIP_R1	5531.0	6218.0	6862.0	6751.0	6306.0	5870.0	5948.0	5509.0	5527.0	5784.0	5578.0	5638.0	5736.0	6164.0	6183.0	6581.0	7141.0	7281.0	8094.0	8849.0	9846.0	10713.0	12303.0	13897.0	15709.0	18371.0	21591.0	26087.0	30012.0	34624.0	40750.0	49362.0	59747.0	70331.0	83568.0	100520.0	120233.0	153805.0	360251.0	789472.0	27077634.0
NS.1223.004.NEBNext_dual_i7_E9---NEBNext_dual_i5_E9.03_15_dHIP_R2	6803.0	7058.0	6751.0	6662.0	6603.0	6583.0	6598.0	6771.0	6642.0	6635.0	6946.0	6938.0	7447.0	7375.0	7656.0	8210.0	8804.0	8697.0	9310.0	9997.0	10949.0	11974.0	13103.0	14555.0	16402.0	18878.0	22116.0	26710.0	30415.0	34908.0	41244.0	48873.0	59288.0	69677.0	83163.0	100223.0	118098.0	155957.0	397634.0	931787.0	26871937.0
NS.1223.004.NEBNext_dual_i7_F1---NEBNext_dual_i5_F1.27_32_dHIP_R1	5479.0	6104.0	6882.0	6540.0	6030.0	5834.0	5786.0	5315.0	5343.0	5243.0	5289.0	5332.0	5432.0	5515.0	5672.0	5870.0	6135.0	6318.0	6967.0	7269.0	8041.0	8792.0	9817.0	11305.0	12511.0	14514.0	16928.0	20009.0	23161.0	27051.0	31987.0	38951.0	47131.0	56865.0	66901.0	81965.0	99273.0	129615.0	325676.0	740431.0	25665616.0
NS.1223.004.NEBNext_dual_i7_F1---NEBNext_dual_i5_F1.27_32_dHIP_R2	6192.0	6449.0	6056.0	5948.0	5890.0	5823.0	5981.0	5814.0	5907.0	5913.0	6100.0	6111.0	6169.0	6129.0	6353.0	6718.0	7080.0	7150.0	7571.0	7940.0	8690.0	9395.0	9938.0	11259.0	12702.0	14188.0	16832.0	20108.0	22895.0	26801.0	31186.0	37877.0	45953.0	55316.0	65283.0	79977.0	95226.0	127854.0	351577.0	865479.0	25519065.0
NS.1223.004.NEBNext_dual_i7_F2---NEBNext_dual_i5_F2.08_09_ACC_R1	6426.0	7318.0	8390.0	8149.0	7828.0	7275.0	7130.0	6720.0	6513.0	6656.0	6763.0	6938.0	7000.0	7250.0	7344.0	7852.0	8095.0	8510.0	9325.0	10103.0	11252.0	12742.0	14781.0	17041.0	19155.0	21845.0	25256.0	29351.0	33574.0	38718.0	45412.0	54231.0	64732.0	77433.0	91812.0	110504.0	132651.0	171329.0	419448.0	944778.0	32564841.0
NS.1223.004.NEBNext_dual_i7_F2---NEBNext_dual_i5_F2.08_09_ACC_R2	7941.0	7779.0	7632.0	7835.0	7471.0	7578.0	7424.0	7562.0	7798.0	7691.0	7844.0	8161.0	8330.0	8421.0	8552.0	9248.0	9579.0	9883.0	10406.0	11020.0	11982.0	13201.0	14603.0	16315.0	18237.0	20700.0	24265.0	28736.0	33129.0	37942.0	45267.0	53522.0	63969.0	76620.0	91177.0	109558.0	130257.0	171503.0	459227.0	1102869.0	32361237.0
NS.1223.004.NEBNext_dual_i7_F3---NEBNext_dual_i5_F3.14_35_vHIP_R1	4871.0	5410.0	6056.0	5630.0	5489.0	4954.0	4861.0	4691.0	4626.0	4691.0	4442.0	4592.0	4611.0	4821.0	4899.0	5242.0	5486.0	5612.0	6098.0	6624.0	7169.0	8307.0	9234.0	10314.0	11824.0	13888.0	16223.0	19361.0	22238.0	26227.0	31539.0	37529.0	45668.0	54477.0	65154.0	78859.0	95170.0	122015.0	298861.0	664341.0	23334428.0
NS.1223.004.NEBNext_dual_i7_F3---NEBNext_dual_i5_F3.14_35_vHIP_R2	6000.0	6016.0	5746.0	5841.0	5830.0	5723.0	5644.0	5488.0	5430.0	5493.0	5621.0	5748.0	5957.0	5715.0	6057.0	6513.0	6568.0	6849.0	7204.0	7671.0	8234.0	9073.0	9901.0	10613.0	12328.0	14031.0	16661.0	19796.0	22729.0	26417.0	31448.0	37680.0	45723.0	54373.0	65406.0	78953.0	94955.0	125949.0	331275.0	795809.0	23144064.0
NS.1223.004.NEBNext_dual_i7_F4---NEBNext_dual_i5_F4.04_09_dHIP_R1	3966.0	4480.0	5023.0	4868.0	4561.0	4289.0	4067.0	3985.0	3904.0	4046.0	3947.0	3925.0	3950.0	4054.0	4267.0	4439.0	4700.0	4741.0	5140.0	5547.0	6105.0	6774.0	7830.0	8718.0	9754.0	11469.0	13146.0	15843.0	18251.0	21166.0	25235.0	30517.0	37029.0	44042.0	52821.0	64374.0	77119.0	101122.0	252198.0	571876.0	19849284.0
NS.1223.004.NEBNext_dual_i7_F4---NEBNext_dual_i5_F4.04_09_dHIP_R2	5193.0	5210.0	4883.0	5001.0	4831.0	4808.0	4730.0	4749.0	4876.0	4714.0	4971.0	4972.0	5121.0	5032.0	5294.0	5423.0	5606.0	5661.0	6039.0	6429.0	6903.0	7552.0	8163.0	8846.0	10063.0	11514.0	13398.0	16179.0	18416.0	21224.0	25270.0	30278.0	36707.0	43646.0	52539.0	64325.0	76457.0	103157.0	277066.0	676130.0	19701196.0
NS.1223.004.NEBNext_dual_i7_F5---NEBNext_dual_i5_F5.13_09_ACC_R1	6502.0	7368.0	8117.0	7997.0	7486.0	7220.0	7035.0	6795.0	6514.0	6937.0	7100.0	7161.0	7376.0	7800.0	7772.0	8482.0	8915.0	9268.0	10197.0	10952.0	12317.0	14495.0	16731.0	19335.0	22198.0	25222.0	28481.0	32774.0	36800.0	42766.0	49219.0	58934.0	70115.0	83441.0	97398.0	117354.0	139316.0	178855.0	422478.0	930506.0	31361800.0
NS.1223.004.NEBNext_dual_i7_F5---NEBNext_dual_i5_F5.13_09_ACC_R2	7997.0	8216.0	7865.0	8126.0	7988.0	7702.0	8014.0	7914.0	7934.0	8089.0	8359.0	8405.0	8927.0	8859.0	9205.0	9996.0	10425.0	10705.0	11263.0	11942.0	13175.0	14699.0	15848.0	17722.0	20132.0	22902.0	26835.0	31942.0	36108.0	42251.0	49215.0	58465.0	69849.0	82611.0	97853.0	117327.0	138621.0	180107.0	454715.0	1067145.0	31182076.0
NS.1223.004.NEBNext_dual_i7_F6---NEBNext_dual_i5_F6.21_38_vHIP_R1	6543.0	7254.0	8196.0	7969.0	7226.0	7193.0	6819.0	6605.0	6417.0	6586.0	6370.0	6560.0	6736.0	6974.0	7121.0	7587.0	8013.0	8344.0	8955.0	9919.0	10943.0	12592.0	14046.0	15600.0	17926.0	20693.0	24521.0	28639.0	33631.0	38953.0	46187.0	55332.0	67120.0	79478.0	93677.0	113638.0	136256.0	176694.0	415810.0	915206.0	31369871.0
NS.1223.004.NEBNext_dual_i7_F6---NEBNext_dual_i5_F6.21_38_vHIP_R2	7789.0	7877.0	7485.0	7638.0	7516.0	7426.0	7616.0	7355.0	7564.0	7570.0	7747.0	7848.0	8068.0	8113.0	8423.0	9126.0	9445.0	9690.0	10159.0	11136.0	12082.0	13559.0	14634.0	16208.0	18346.0	20967.0	24769.0	28996.0	33634.0	38633.0	45899.0	54788.0	66433.0	78358.0	92938.0	111858.0	134223.0	176234.0	450321.0	1065263.0	31170466.0
NS.1223.004.NEBNext_dual_i7_F7---NEBNext_dual_i5_F7.25_31_dHIP_R1	6786.0	7588.0	8547.0	8333.0	7714.0	7187.0	6943.0	6686.0	6536.0	6713.0	6405.0	6586.0	6646.0	6869.0	6992.0	7325.0	7607.0	7950.0	8513.0	9132.0	10112.0	11330.0	12929.0	14213.0	16346.0	18717.0	21854.0	26192.0	30325.0	35175.0	41868.0	50967.0	60854.0	73244.0	87166.0	105856.0	128041.0	166613.0	412484.0	934435.0	32701603.0
NS.1223.004.NEBNext_dual_i7_F7---NEBNext_dual_i5_F7.25_31_dHIP_R2	7681.0	7949.0	7635.0	7767.0	7572.0	7451.0	7517.0	7505.0	7482.0	7436.0	7585.0	7794.0	8102.0	8046.0	8298.0	8964.0	8987.0	9199.0	9745.0	10278.0	11257.0	12398.0	13533.0	14773.0	16664.0	18906.0	21977.0	26513.0	30461.0	35083.0	41923.0	50408.0	60173.0	72177.0	85929.0	104011.0	125041.0	166297.0	448095.0	1096150.0	32492620.0
NS.1223.004.NEBNext_dual_i7_F8---NEBNext_dual_i5_F8.11_09_ACC_R1	4971.0	5783.0	6436.0	6182.0	5613.0	5399.0	5121.0	4938.0	4722.0	4991.0	4807.0	4883.0	5045.0	5176.0	5273.0	5413.0	5680.0	5840.0	6290.0	6852.0	7477.0	8478.0	9979.0	11401.0	12819.0	15051.0	17031.0	19566.0	22148.0	25598.0	30180.0	36079.0	43884.0	53194.0	63107.0	76707.0	92564.0	121341.0	304382.0	695351.0	24031994.0
